#,報告者名,顧客名,日付(月－日ー年),時間（24時間表記　時：分）,相手先担当者,件名,報告本文,結果,状況,取り扱い,次回予定日,Do,Act,代理記入者名
#id,user_name,client_name,date,time,charge_person,title,report,result,state,treatment,next_date,project_do,project_act,agent_name
,宮田 亮,トーテックアメニティ,12-7-2015,,川渕,情処,Ｗｅｂトレ（ＦＥ・ＩＰ）について問い合わせあり。,フォロー継続,良い（順調）,,12-8-2015,報告,メール,
,宮田 亮,高知福祉専門学校,12-8-2015,,盛清,社福模試,マークシート到着の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,東海医療福祉専門学校,12-8-2015,,高山,社福模試,マークシート到着の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,別府大学,12-8-2015,,日和,社福模試,マークシート到着の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,名古屋スクールオブビジネス,12-8-2015,,堀田,ナビ２,ナビ２　マークシート到着の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,佐賀電算センター,12-9-2015,,中島,注文確認,年末・年始の注文確認。不在のためメール。,収束,良い（順調）,,,報告,メール,
,宮田 亮,キャリアマネジメントサービス四国,12-9-2015,,北村,注文確認,年末・年始の注文確認。,収束,良い（順調）,,,報告,メール,
,宮田 亮,ジェピック,12-9-2015,,石丸,注文確認,年末・年始の注文確認。,収束,良い（順調）,,,報告,メール,
,宮田 亮,東海道シグマ　沼津,12-9-2015,,眞野,注文確認,年末・年始の注文確認。不在のためメール。,収束,良い（順調）,,,報告,メール,
,宮田 亮,宮崎マルチメディア専門学校,12-10-2015,,佐藤,ナビ,ナビＷｅｂ実施版の案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,愛知みずほ大学短期大学部,12-10-2015,,芥川,著権,著権ＢＡＳＩＣ　１冊注文あり。Ｃｅ伊藤さんは短大ではなく大学にアプローチ。大学・短大全体で採用の可能性あり。生活学科　助手。,フォロー継続,良い（順調）,,12-21-2015,報告,メール,
,宮田 亮,トライデントコンピュータ専門学校,12-11-2015,,前畑,プレ技,プレ技の件、返信あり。改訂版でも問題なし。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,松山東雲女子大学,12-11-2015,,坪井,社福模試,マークシート到着の連絡。,収束,良い（順調）,,,報告,メール,
,宮田 亮,南九州短期大学,12-11-2015,,片岡,Ｂアプリ,先方よりサンプル書籍到着の連絡あり。,収束,良い（順調）,,,報告,メール,
,宮田 亮,トーテックアメニティ株式会社,12-21-2015,,川渕,ＩＰ,ＩＰ模試　管理者マニュアル送付（結果分析の内容を知りたい）,収束,良い（順調）,,,報告,メール,
,宮田 亮,株式会社インテックス,12-22-2015,,山野,仕入れ,仕入れ案内後のフォロー。,収束,良い（順調）,,,報告,メール,
,宮田 亮,理学・作業名古屋専門学校,12-22-2015,,荻巣,リハＷｅｂトレ,訪問後のフォロー。リハＷｅｂトレチラシもう１セット送付。,フォロー継続,良い（順調）,資料送付,,報告,メール,
,宮田 亮,南九州短期大学,12-24-2015,,柚木崎,コミ検,コミ検について問い合わせ。Ｃｅサーティファイ伊藤さんよりポスター３枚、リーフ１００枚送付。,収束,良い（順調）,,,報告,メール,
,宮田 亮,宮崎ブライダル＆医療専門学校,12-24-2015,,井出脇,マナハン,マナハン（卒業記念品）の案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,長崎リハビリテーション学院,12-24-2015,,加治,リハＷｅｂトレ,リハＷｅｂトレ体験版について連絡。準備が出来しだいすぐに送付。特別価格での提供も匂わせる。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,,12-24-2015,,可児,実践行動学,インストラクター養成講座の案内。,収束,良い（順調）,,,報告,メール,
,宮田 亮,高知ソフトウェアセンター,12-24-2015,,鶴井,－,退職の連絡あり。後任は決まっていない様子。,収束,良い（順調）,,,報告,メール,
,宮田 亮,リンクアカデミー,12-25-2015,,竹田,Ｃアプリ・Ｂアプリ,見積り依頼あり。トータル１，０９０部。通常掛率。,収束,良い（順調）,見積提示,,報告,メール,
,宮田 亮,人材育成センター,1-4-2016,,柳川,Ｐｏｗｅｒ　Ｐｏｉｎｔ,ＰＰテキストについて情報提供。,収束,良い（順調）,,,報告,メール,
,宮田 亮,名古屋美容専門学校,1-4-2016,,前田,ナビ・コミ検,ナビ・コミ検初級テキスト　見積もり送付。,収束,良い（順調）,見積提示,,報告,メール,
,宮田 亮,トーテックアメニティ株式会社,1-6-2016,,川渕,ＩＰ模試,ＩＰ模試に関してフフォロー。,収束,良い（順調）,,,報告,メール,
,宮田 亮,東海医療工学専門学校,1-6-2016,,大野,公務員,直前対策＆Ｗｅｂトレの併用について補足。,収束,良い（順調）,,,報告,メール,
,宮田 亮,アソウ・アルファ,1-7-2016,,田中,Ｂアプリ・コミ検,講師分の注文あり。ナビ２・マジックドアをメールで簡単に補足。,収束,良い（順調）,,,報告,メール,
,宮田 亮,愛知大学短期大学部,1-7-2016,,瀧崎,コミ検,コミ検受験の件、前向きに検討中。初級無料受験→上級有料受験の流れに持って行きたい（テキストは購入）Ｃｅ伊藤さんから明日ＴＥＬしてもらう。,フォロー継続,良い（順調）,,1-8-2016,報告,メール,
,宮田 亮,タップ株式会社,1-7-2016,,本間,注文確認,先方より問い合わせあり。１／１３注文。１／２９開校。,フォロー継続,良い（順調）,,1-13-2016,報告,メール,
,宮田 亮,大原公務員医療観光専門学校　沼津校,1-8-2016,,鈴木,Ｂアプリ,問題集注文あり。ＱＭの紹介。,収束,良い（順調）,,,報告,メール,
,宮田 亮,榮進堂書店,1-12-2016,,森山,Ｃアプリ,淑徳大より問い合わせあり。次年度ＰＳのＶｅｒをＣＣ２０１５へ変える予定。その対応テキストについて問い合わせ。,収束,良い（順調）,,,報告,メール,
,宮田 亮,トーテックアメニティ株式会社,1-13-2016,,川渕,情処,午後対策　２３部で再見積もり,フォロー継続,良い（順調）,見積提示,1-13-2016,報告,メール,
,宮田 亮,榮進堂書店,1-13-2016,,森山,Ｃアプリ,ＰＳ　ＱＭ　サンプル依頼あり。淑徳大用。,収束,良い（順調）,,,報告,メール,
,宮田 亮,浜松情報専門学校,1-14-2016,,佐藤,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,宮崎マルチメディア専門学校,1-14-2016,,押川,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,高知開成専門学校,1-14-2016,,來栖,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,静岡産業技術専門学校,1-14-2016,,塩崎,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,都城コアカレッジ,1-14-2016,,原口,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
,宮田 亮,沼津情報・ビジネス専門学校,1-14-2016,,伊藤,ＦＥ模試,ＦＥ模試発売の案内。,フォロー継続,良い（順調）,,,報告,メール,
